,sqft_living,grade,bathrooms,distance_to_center,property_age,bedrooms,view,lat,floors,waterfront
15462,890,6,1.0,4.934628042936792,74,2,0,47.5437,1.0,0
15463,1090,6,2.0,7.751929482843799,54,3,0,47.4942,1.0,0
15464,1170,7,1.0,26.901354844999023,52,2,0,47.497,1.0,0
15465,2600,8,3.0,10.748740641813583,21,4,0,47.746,1.0,0
15466,2000,7,1.75,6.9541041313890455,56,4,2,47.5132,1.0,0
15467,3520,8,3.75,2.6088384098778628,102,4,0,47.6424,1.5,0
15468,1410,7,1.0,9.465696729994212,47,2,0,47.4908,1.0,0
15469,1410,7,1.0,9.465696729994212,47,2,0,47.4908,1.0,0
15470,1950,7,1.5,10.162480793811218,59,3,0,47.4594,1.0,0
15471,980,6,1.0,5.134444592492228,97,2,0,47.6769,1.0,0
15472,3390,8,2.75,4.336364640559068,36,3,3,47.5701,1.0,0
15473,2270,8,2.5,7.958501477019767,43,4,0,47.5602,1.0,0
15474,1510,7,1.0,19.150343753919632,52,3,0,47.329,1.0,0
15475,960,7,1.5,4.439296345766678,28,2,0,47.649,1.0,0
15476,1900,7,2.25,14.222501111217099,48,4,0,47.4208,1.0,0
15477,2580,9,2.5,9.581371646466966,29,3,0,47.6616,2.0,0
15478,2340,9,2.5,17.58217204197412,18,4,0,47.384,2.0,0
15479,1580,7,2.25,7.687866397705042,57,3,0,47.5872,1.0,0
15480,1230,6,1.0,20.262683285710693,61,4,0,47.3231,1.5,0
15481,1590,7,2.5,13.263384988177517,23,3,0,47.4367,2.0,0
15482,7000,12,3.25,11.536908237806989,24,4,4,47.5928,1.0,1
15483,1770,7,2.25,9.45575394768248,43,4,0,47.7193,1.0,0
15484,1850,7,2.5,11.601281692028014,53,4,0,47.7717,1.0,0
15485,1430,7,1.75,15.04742474301191,40,3,0,47.4189,1.0,0
15486,2190,8,2.75,19.972957471254777,19,4,0,47.3341,2.0,0
15487,2310,8,2.5,11.126315019569732,3,4,2,47.4513,2.0,0
15488,2000,7,1.75,8.274503535076006,52,3,0,47.6616,1.0,0
15489,3620,10,2.75,16.698264456418308,9,4,0,47.4238,2.0,0
15490,1210,7,1.0,9.728065253428662,63,2,0,47.745,1.0,0
15491,2330,10,2.5,11.932373524800916,19,3,2,47.655,1.0,0
15492,2840,9,2.5,16.549592003768073,13,3,0,47.6006,2.0,0
15493,2410,7,2.75,11.522552297184705,58,6,0,47.4429,1.0,0
15494,1820,7,1.75,10.940397574396105,97,4,0,47.7606,2.5,0
15495,1470,7,2.0,16.31725187070306,48,4,0,47.3702,1.0,0
15496,1100,7,1.75,8.827238792165192,51,3,0,47.5374,1.0,0
15497,2050,8,2.5,9.833515217380123,39,4,0,47.6614,1.0,0
15498,1240,7,1.5,2.0091806527601905,13,2,0,47.5915,2.0,0
15499,2210,9,2.5,20.422329707174622,20,3,3,47.6087,2.0,0
15500,1340,8,1.75,6.8653312572389975,6,2,0,47.7053,3.0,0
15501,2580,8,2.75,7.191500796984677,51,4,1,47.5387,2.0,0
15502,2390,7,2.5,21.841549771817327,13,3,0,47.3659,2.0,0
15503,2250,9,2.5,14.281869024827156,28,4,0,47.4398,2.0,0
15504,2000,8,1.5,15.331120269940845,48,3,0,47.387,1.0,0
15505,1870,8,1.75,4.050115255035308,66,4,0,47.6435,1.0,0
15506,2370,9,2.5,8.6056309082353,30,3,0,47.6679,2.0,0
15507,2640,8,2.25,13.406705721770694,35,4,0,47.7552,1.0,0
15508,1240,6,1.5,20.148034543083085,38,3,0,47.5667,1.0,0
15509,800,7,1.0,6.3046085513098795,16,2,0,47.6969,2.0,0
15510,2050,7,2.5,12.87815193738721,50,4,0,47.42,1.0,0
15511,1650,7,2.25,15.219633545535977,27,3,0,47.3862,2.0,0
15512,4320,8,3.75,10.400658100772361,77,5,4,47.7519,2.0,1
15513,2130,8,2.25,5.704568029562803,65,2,0,47.6792,1.0,0
15514,2840,9,2.5,20.186865797353736,21,3,3,47.6832,1.0,0
15515,3080,7,1.75,7.493007878752656,33,4,0,47.498,1.5,0
15516,1560,7,1.0,6.9902501924718745,73,2,1,47.7006,1.5,0
15517,3220,11,2.75,13.762792924364714,21,4,0,47.7128,2.0,0
15518,1450,7,2.5,1.6797874281513459,113,4,0,47.5985,1.5,0
15519,960,6,1.0,13.744443360033472,68,2,0,47.4122,1.0,0
15520,2670,7,2.5,12.229484790745449,16,4,0,47.4292,2.0,0
15521,2310,8,3.75,5.373564685573764,31,7,0,47.6781,2.0,0
15522,3520,9,3.25,9.290900268164773,37,4,2,47.5572,1.0,0
15523,1090,8,1.75,15.678565232350012,45,2,0,47.3794,1.0,0
15524,2000,7,1.75,5.371574799481811,112,3,0,47.6805,1.0,0
15525,1840,7,1.5,13.846454792065497,50,4,0,47.406,2.0,0
15526,3160,10,2.5,6.170599434087432,50,4,0,47.5472,2.0,0
15527,1520,7,1.75,22.456454034313868,23,3,0,47.35,1.0,0
15528,2110,7,1.75,14.498330946744328,37,3,0,47.7701,1.0,0
15529,3410,8,2.75,4.192516881798428,57,4,4,47.5718,1.0,0
15530,2630,8,2.5,15.76628759892622,23,4,0,47.5662,2.0,0
15531,1350,7,1.75,6.294200639497964,16,3,0,47.6965,3.0,0
15532,2860,8,2.5,8.568139895985132,26,4,0,47.6923,1.0,0
15533,2310,8,1.75,13.24022471958949,38,3,0,47.5406,1.0,0
15534,2590,8,2.0,18.82073815602006,27,3,0,47.4088,2.0,0
15535,3500,10,3.5,2.1584475761857145,15,4,0,47.628,2.0,0
15536,800,7,1.0,5.123463276510716,62,2,0,47.5359,1.0,0
15537,1580,7,1.75,7.827160251010487,68,3,0,47.7192,1.5,0
15538,1560,6,1.5,6.698417691038762,88,3,0,47.7024,1.0,0
15539,1750,7,1.0,10.140665253286265,59,3,0,47.4596,1.0,0
15540,600,5,1.0,7.3707433197643955,26,2,0,47.5,1.0,0
15541,1630,7,3.0,7.723299026494298,25,4,0,47.7168,1.0,0
15542,1260,7,1.5,12.111730862217946,60,4,0,47.433,1.5,0
15543,2140,7,2.25,20.855080638015394,37,3,0,47.306,1.0,0
15544,2790,9,2.75,15.714157023475865,15,4,0,47.4362,2.0,0
15545,2530,7,1.75,17.83499479927103,38,3,0,47.3913,1.0,0
15546,1330,7,2.25,6.797877003853614,41,3,0,47.5102,1.0,0
15547,2700,8,2.0,4.627990869681278,53,3,0,47.6731,1.0,0
15548,1740,7,1.0,20.302436348078928,83,4,0,47.5651,1.5,0
15549,2070,7,2.0,7.159638208478592,75,4,0,47.5092,1.5,0
15550,2670,8,2.25,9.648467267592016,60,4,0,47.4666,1.0,0
15551,2200,7,3.0,15.444507655753528,44,5,0,47.7726,1.0,0
15552,810,5,1.0,7.211311500601669,73,2,0,47.5033,1.0,0
15553,3970,11,4.75,2.3431780388199237,87,4,2,47.6312,2.0,0
15554,2370,8,2.5,13.616653792687659,36,3,3,47.4091,1.0,0
15555,1460,7,1.0,16.748676914948348,54,3,0,47.3762,1.0,0
15556,1770,8,2.5,4.250655163933485,25,3,0,47.5631,2.0,0
15557,1120,6,1.0,13.044597569418334,81,3,0,47.447,1.0,0
15558,1520,7,2.5,5.645115382911451,10,3,0,47.5245,2.0,0
15559,3020,8,2.5,20.711434366382022,37,5,0,47.3392,1.0,0
15560,5600,10,3.25,13.905866162755865,27,5,0,47.7341,2.0,0
15561,1320,7,1.5,9.057627692668024,61,4,0,47.7016,1.0,0
15562,1870,7,1.0,3.95206648351926,75,4,0,47.6437,1.5,0
15563,2460,8,3.75,7.735123364190004,39,3,0,47.7147,1.0,0
15564,960,7,1.5,15.688361917307395,53,3,0,47.3798,1.0,0
15565,3440,9,2.5,22.06081232288625,25,3,0,47.3895,2.0,0
15566,3010,8,2.75,10.712473987917331,45,3,0,47.6392,1.0,0
15567,6030,11,3.75,5.704978171796607,24,3,0,47.6055,2.0,0
15568,1990,7,2.25,15.493242723558232,48,3,0,47.3822,2.0,0
15569,1990,7,2.25,15.493242723558232,48,3,0,47.3822,2.0,0
15570,1710,7,1.0,3.9811551621969934,102,4,0,47.5569,1.5,0
15571,1890,7,2.25,4.061801198526823,97,4,0,47.6649,1.5,0
15572,1990,7,2.5,15.471744195634056,19,3,0,47.383,2.0,0
15573,1600,7,1.75,7.326921655322606,42,4,0,47.7111,1.0,0
15574,3820,9,2.5,14.362072349017751,41,6,0,47.5209,1.0,0
15575,2210,8,2.5,24.159982195010333,25,4,0,47.2647,1.0,0
15576,2020,7,1.75,11.30099120432809,40,3,0,47.7351,1.0,0
15577,1770,8,2.0,15.612146980207852,25,3,0,47.4087,1.0,0
15578,2050,7,2.5,11.232076181260215,10,4,0,47.5002,2.0,0
15579,3130,9,2.75,18.683076740090847,34,4,0,47.3535,2.0,0
15580,3520,8,1.5,2.923166249150358,86,4,0,47.5655,1.5,0
15581,1810,7,1.75,11.22836014352018,38,4,0,47.7681,2.0,0
15582,2150,8,2.25,9.45708130777963,38,3,0,47.6647,1.0,0
15583,2495,7,2.5,19.313643804959955,13,4,0,47.7243,2.0,0
15584,1290,6,2.0,7.026856459277434,65,3,1,47.5181,1.0,0
15585,3004,9,2.5,17.071080826841442,9,5,0,47.3801,2.0,0
15586,2070,8,2.25,9.865079843454795,38,4,0,47.697,1.0,0
15587,4050,12,3.25,10.652656074113631,25,5,0,47.5465,2.0,0
15588,960,6,1.0,5.133463123361914,75,2,0,47.5378,1.0,0
15589,1900,7,2.25,17.92264452648965,54,3,0,47.3478,1.0,0
15590,1450,7,1.5,11.516134370715344,54,3,0,47.7725,1.0,0
15591,2720,9,3.5,5.442363456689594,1,4,0,47.5371,2.0,0
15592,4830,9,5.25,4.21914660503423,17,5,1,47.5858,2.0,0
15593,1920,7,2.75,4.775102999613819,23,4,0,47.539,1.0,0
15594,2540,8,1.5,6.9520788234799245,61,5,3,47.5144,2.0,0
15595,1600,7,1.5,9.736979835426244,50,3,0,47.7471,1.0,0
15596,2210,8,2.5,19.876126743829925,11,4,0,47.35,2.0,0
15597,2510,7,2.5,13.5398725026711,40,3,0,47.7531,1.0,0
15598,2280,8,2.0,3.81876213147547,64,5,0,47.5672,1.0,0
15599,4400,9,3.25,35.537322885271855,22,4,0,47.1593,2.0,0
15600,3160,9,3.25,9.558438978550246,18,4,0,47.5153,2.0,0
15601,1380,7,2.0,4.5332119465109075,44,3,0,47.5558,2.0,0
15602,3320,7,2.75,9.760284924237931,52,5,0,47.692,1.0,0
15603,1870,7,2.5,20.739974670914492,26,3,0,47.3065,2.0,0
15604,3030,8,3.5,7.349365298823144,4,3,2,47.5051,2.0,0
15605,1210,7,1.75,8.380674199303389,33,2,0,47.7078,1.0,0
15606,2740,8,2.5,16.16130947334651,20,4,0,47.74,2.0,0
15607,1350,6,1.75,5.617294700989611,103,3,0,47.5336,1.0,0
15608,1350,6,1.75,5.617294700989611,103,3,0,47.5336,1.0,0
15609,1470,8,2.0,4.764442172792538,8,3,0,47.6743,2.0,0
15610,1270,7,1.75,19.276477831206027,34,3,0,47.3563,2.0,0
15611,1680,7,1.75,12.077956752241754,56,4,0,47.4552,1.0,0
15612,2120,7,2.75,10.670885829334757,57,3,0,47.4923,1.0,0
15613,1040,7,1.0,9.31811050026692,78,2,0,47.7407,1.0,0
15614,1730,7,1.0,12.569970105896681,53,4,0,47.4586,1.0,0
15615,1410,6,1.0,7.1361174390768,97,2,0,47.5159,1.5,0
15616,1370,9,2.5,2.392123234369817,4,3,0,47.6375,2.0,0
15617,2840,6,2.0,18.68949982382971,67,6,0,47.7158,1.5,0
15618,3280,7,1.75,13.46853452732882,39,4,0,47.6728,1.0,0
15619,2070,7,2.25,15.847663897664164,28,3,0,47.403,1.0,0
15620,960,5,1.0,20.250759467431863,69,2,0,47.63,1.5,0
15621,1470,7,2.25,23.102266972047115,30,3,0,47.2725,1.0,0
15622,2430,8,2.25,2.8742111193511763,87,4,0,47.5904,1.5,0
15623,1430,7,1.75,8.134418059647249,87,3,0,47.7218,1.0,0
15624,1760,7,1.75,7.592975997199132,53,3,0,47.4977,1.0,0
15625,1730,6,2.0,8.835683052445555,71,5,0,47.4953,1.0,0
15626,2290,7,1.75,10.53614186240138,50,5,0,47.7577,1.0,0
15627,1690,8,1.75,6.478638079032196,56,4,0,47.552,1.0,0
15628,3220,8,2.5,10.001809368633925,49,4,0,47.626,1.5,0
15629,2130,7,1.75,9.962804567271107,63,4,0,47.4629,1.0,0
15630,2100,8,2.5,23.0183794744261,25,3,0,47.2984,1.0,0
15631,2770,9,2.5,9.449228860241721,28,4,0,47.6599,2.0,0
15632,4040,9,3.25,4.442837084357388,61,4,0,47.6155,1.0,0
15633,2500,7,2.75,5.747890287573531,108,4,0,47.523,1.5,0
15634,1580,6,1.75,3.3085299106646464,102,5,0,47.5677,1.0,0
15635,1130,7,1.0,11.934100958514096,61,3,0,47.4363,1.0,0
15636,1500,6,1.0,9.694900007447112,49,5,0,47.4702,1.5,0
15637,2230,8,2.25,3.9090129445088238,87,4,2,47.6464,1.5,0
15638,1550,7,1.5,6.73220302566182,37,3,0,47.7035,1.0,0
15639,2230,7,2.5,22.689562297840723,16,4,0,47.3533,2.0,0
15640,790,6,1.0,7.68359479409516,68,2,0,47.7159,1.0,0
15641,2230,7,2.5,18.762632297011255,9,4,0,47.3848,2.0,0
15642,1710,8,2.25,16.14220051025321,11,3,0,47.5498,2.0,0
15643,1260,7,1.5,6.2357995548918375,74,2,0,47.6914,1.0,0
15644,2420,8,2.5,7.30586528422884,47,4,0,47.6001,1.0,0
15645,1090,7,1.5,12.767039597161416,1,3,0,47.4551,1.0,0
15646,2689,9,2.5,17.102659939724017,9,4,0,47.3799,2.0,0
15647,1620,7,1.0,5.748759949984093,87,3,0,47.6888,1.5,0
15648,940,7,1.0,9.621309635013349,49,3,0,47.7268,1.0,0
15649,1940,8,1.75,19.74403254296574,41,4,0,47.3215,1.0,0
15650,1590,7,1.0,22.903865468734672,54,3,0,47.2894,1.0,0
15651,3020,9,3.5,4.741024368195785,11,3,0,47.651,2.0,0
15652,1870,8,1.75,15.20945020903012,46,4,0,47.7482,1.0,0
15653,880,6,1.0,20.834628794820176,49,3,0,47.3056,1.0,0
15654,3030,9,3.5,12.655423853697522,1,4,0,47.7103,3.0,0
15655,2140,7,2.25,19.005462504706045,29,3,0,47.7267,2.0,0
15656,2050,6,2.0,13.305748088954662,59,5,0,47.4136,1.0,0
15657,2050,6,2.0,13.305748088954662,59,5,0,47.4136,1.0,0
15658,2090,7,2.5,22.23153286934871,7,3,0,47.3655,2.0,0
15659,2520,7,2.25,12.130277081317436,38,3,0,47.7728,1.0,0
15660,2630,9,2.5,7.826839268936134,38,4,0,47.5916,1.0,0
15661,2560,7,1.75,13.063545866018366,41,4,0,47.5952,1.0,0
15662,1200,6,1.0,6.486355723429264,78,3,0,47.6969,1.0,0
15663,1010,6,1.5,12.601031277157718,62,3,0,47.4238,1.0,0
15664,1520,7,2.5,9.48058205672074,29,3,0,47.6801,2.0,0
15665,2170,7,1.75,20.59269832073934,39,3,0,47.3694,1.0,0
15666,1980,7,2.0,5.095678076655779,105,4,0,47.6728,2.0,0
15667,3070,10,2.5,2.677394863638011,88,4,0,47.6325,2.0,0
15668,5170,11,3.5,10.74125113955392,17,5,4,47.7561,3.0,1
15669,1140,8,2.0,1.7957445939822665,1,2,0,47.6205,2.0,0
15670,2530,7,2.75,1.7697137807175427,114,8,0,47.6241,2.0,0
15671,1690,7,2.25,28.018160750257685,36,3,0,47.4492,2.0,0
15672,2150,7,2.5,22.153912128418643,5,4,0,47.3658,2.0,0
15673,1180,7,1.5,9.314608920007183,56,3,0,47.6133,1.0,0
15674,1400,7,1.0,20.004596020328805,46,3,0,47.3201,1.0,0
15675,1300,7,1.75,4.809537971766422,103,3,1,47.5457,2.0,0
15676,1590,6,1.75,10.22412317376746,62,3,0,47.754,1.5,0
15677,1990,8,1.75,4.913850332475234,74,3,1,47.65,1.0,0
15678,1510,7,1.75,12.017674611885539,39,3,0,47.7728,1.0,0
15679,2910,9,3.25,2.436500620903387,101,4,3,47.616,2.0,0
15680,2850,10,2.5,13.909877809418624,21,3,0,47.6455,2.0,0
15681,2830,11,2.5,11.214058925820654,14,3,0,47.7409,2.0,0
15682,1110,8,1.5,4.949627799304389,15,2,0,47.6711,3.0,0
15683,1900,7,2.5,9.422566536360065,48,4,0,47.6856,1.0,0
15684,2290,7,1.75,7.2347822715962735,55,4,0,47.5045,1.0,0
15685,1010,6,1.0,12.523906251158477,46,3,0,47.4772,1.0,0
15686,4670,11,2.5,15.088821078974444,17,5,0,47.63,2.0,0
15687,3400,8,2.5,10.8622056154718,0,3,4,47.7611,1.0,0
15688,4070,10,3.5,17.01499189623364,11,4,0,47.5805,2.0,0
15689,1630,8,2.25,17.449008006715612,38,3,0,47.3801,1.0,0
15690,1700,8,2.5,10.288022896453928,39,2,0,47.6655,2.0,0
15691,2070,7,2.5,10.742680165710173,48,5,0,47.626,1.0,0
15692,4660,12,3.5,11.403666946523314,25,3,4,47.4418,2.0,1
15693,2050,7,3.75,5.602892044975662,105,3,0,47.6873,2.0,0
15694,4680,10,3.5,8.194239918591556,10,4,0,47.5703,2.0,0
15695,2320,8,2.25,12.973429116267202,35,3,0,47.6645,2.0,0
15696,3800,10,2.5,20.85137245758483,21,3,0,47.3076,2.0,0
15697,720,6,2.0,4.207305901989599,68,3,0,47.5483,1.0,0
15698,4400,9,2.75,9.946671762485838,52,5,3,47.7424,1.0,0
15699,2260,9,2.5,27.601757849771214,23,3,0,47.2704,2.0,0
15700,1650,7,2.5,13.567294336414037,11,3,0,47.4328,2.0,0
15701,2560,9,2.5,17.857636736779337,13,3,0,47.7614,2.0,0
15702,3720,7,3.0,10.958415083630284,1,4,0,47.5116,3.0,0
15703,2590,8,2.5,20.655719911944768,29,4,0,47.3714,2.0,0
15704,1750,7,1.0,16.227000189020448,73,4,0,47.4442,1.0,0
15705,1620,7,2.5,21.328887382247707,26,3,0,47.3617,2.0,0
15706,1700,7,2.25,8.870905854587065,25,3,0,47.6965,1.0,0
15707,2450,9,2.5,13.775340070702017,25,3,0,47.4665,2.0,0
15708,1610,7,1.75,5.97580514966346,64,3,0,47.6272,1.0,0
15709,3730,9,3.0,9.96693803741822,36,3,0,47.5814,1.0,0
15710,1210,6,1.0,9.09019142592636,75,2,0,47.7376,1.0,0
15711,1300,7,1.0,18.79383728469933,56,3,0,47.3352,1.0,0
15712,850,4,1.0,21.539715157263377,65,2,0,47.2959,1.5,0
15713,1770,9,2.5,12.29505785084426,10,3,0,47.6658,2.0,0
15714,2060,8,2.5,13.717635671528718,28,3,0,47.7571,2.0,0
15715,3090,10,2.5,11.893987861453756,23,3,0,47.588,2.0,0
15716,1050,6,1.75,11.101824847731885,90,2,2,47.4727,1.5,0
15717,1300,7,2.0,5.948325491979933,27,3,0,47.6923,2.0,0
15718,1160,7,1.0,9.541723476899358,56,3,0,47.6112,1.0,0
15719,3420,9,2.5,16.24444037432241,9,4,0,47.5416,2.0,0
15720,2620,9,2.75,13.758482370097637,15,4,0,47.5965,2.0,0
15721,1880,7,1.5,5.385477818388182,89,4,0,47.6835,1.0,0
15722,4560,9,3.25,5.202489633171367,52,5,0,47.6291,1.0,0
15723,2330,9,2.5,14.184147562943211,28,4,0,47.6269,2.0,0
15724,2350,8,1.75,11.831617804534384,36,4,0,47.5634,1.0,0
15725,1560,8,3.0,3.8580526012079748,9,3,0,47.6604,3.0,0
15726,1380,6,1.0,16.094897264192372,76,4,0,47.3846,1.5,0
15727,3040,9,2.75,10.931294750416843,57,6,3,47.4488,1.0,0
15728,1350,7,1.5,6.599850319641122,56,4,0,47.5807,1.0,0
15729,3180,9,2.5,6.232510682836227,38,4,1,47.567,2.0,0
15730,1790,8,2.5,19.28474635364783,6,3,0,47.7344,2.0,0
15731,1986,8,3.0,5.469855432178677,93,4,2,47.5374,2.0,0
15732,2400,8,2.5,21.617325730192388,23,4,0,47.2944,2.0,0
15733,4590,10,3.0,8.308291513523617,34,4,0,47.7234,2.0,0
15734,1970,8,2.0,4.942947591865589,102,3,3,47.6762,2.0,0
15735,1360,6,1.0,22.439463295203982,38,3,0,47.3422,1.0,0
15736,2710,7,2.0,4.9587307040451885,96,4,0,47.6756,1.0,0
15737,920,7,1.5,7.0550453307746315,20,2,0,47.7081,2.0,0
15738,2000,7,2.75,10.493931366509454,55,3,0,47.565,1.0,0
15739,1920,7,2.25,14.872046287814193,54,3,0,47.412,1.0,0
15740,2678,9,2.5,10.170632872408811,17,3,0,47.738,2.0,0
15741,1220,7,1.0,4.991873934011663,63,3,0,47.5387,1.0,0
15742,1440,7,1.75,5.166430077578742,36,3,0,47.5329,1.0,0
15743,2420,7,1.75,1.7345219033442196,115,4,0,47.6209,1.5,0
15744,2090,9,2.0,10.548037368804344,23,3,0,47.7296,1.0,0
15745,4030,10,2.75,14.219597429363077,18,4,0,47.5651,2.0,0
15746,1310,7,1.75,11.650802873764242,39,3,0,47.6844,1.0,0
15747,1800,7,2.5,13.80086844652308,12,3,0,47.7631,2.0,0
15748,1160,6,1.0,8.667897866108211,102,4,0,47.5175,1.0,0
15749,1160,7,1.0,5.538252556339371,85,3,0,47.6844,1.0,0
15750,1870,7,1.5,7.197886245167822,53,3,0,47.7045,1.0,0
15751,3700,8,5.75,9.412777191073234,31,7,1,47.7393,2.0,0
15752,2280,8,2.25,14.684696069019935,38,3,0,47.4419,2.0,0
15753,1720,7,2.0,5.293601299433032,66,4,0,47.6765,1.0,0
15754,3630,10,2.75,12.619201493853819,16,4,0,47.6378,2.0,0
15755,2040,8,2.5,16.334449673258078,12,4,0,47.3918,2.0,0
15756,1750,8,2.25,5.324867737232044,14,3,0,47.6722,3.0,0
15757,1550,8,2.25,4.900923222172789,8,2,0,47.5398,2.0,0
15758,2500,8,1.75,6.167887745730142,49,4,0,47.6304,1.0,0
15759,1440,7,1.0,3.546341305792835,91,4,0,47.5694,1.5,0
15760,1130,6,1.0,7.902185361664275,86,4,0,47.4939,1.5,0
15761,1210,7,1.0,4.751004376573277,57,3,0,47.5389,1.5,0
15762,960,7,1.0,5.0573790348873295,115,2,0,47.6755,1.0,0
15763,2160,7,2.5,22.019111225501728,17,5,0,47.5381,2.0,0
15764,3400,9,1.75,4.459351891665,58,3,2,47.6569,1.0,0
15765,3960,9,3.25,19.348523708204524,26,5,0,47.3984,2.0,0
15766,1900,7,2.5,11.877793187917518,27,4,0,47.7776,2.0,0
15767,2620,9,3.0,23.035275818533407,28,4,0,47.3067,2.0,0
15768,3150,9,2.5,7.253102541673502,49,4,0,47.5309,2.0,0
15769,1040,7,1.0,2.9739561758142536,91,3,0,47.6461,1.0,0
15770,1540,8,1.75,9.35245514297056,51,3,0,47.6707,1.0,0
15771,1820,8,2.0,3.299637399004332,74,3,0,47.5845,1.5,0
15772,1930,8,1.5,2.7078318188230286,86,5,0,47.6401,1.5,0
15773,1430,5,1.0,27.905262075332278,81,4,0,47.5372,1.5,0
15774,2920,7,2.75,21.301911528170848,104,5,0,47.3072,1.5,0
15775,3100,10,2.5,14.347919554818812,24,3,0,47.6854,2.0,0
15776,1200,6,1.0,14.847996745161437,67,2,0,47.5321,1.0,0
15777,2390,8,2.5,16.208720460910985,8,2,0,47.7243,1.0,0
15778,1270,7,2.0,10.805044751974954,46,3,0,47.7247,1.0,0
15779,1300,7,1.5,14.806818086580279,45,4,0,47.4179,1.0,0
15780,2290,9,3.25,20.68890651655444,8,4,0,47.3833,2.0,0
15781,1740,7,1.75,12.826848522304699,6,3,0,47.617,1.0,0
15782,1590,8,1.0,5.0638334229271775,67,3,1,47.5509,1.0,0
15783,2420,7,2.0,11.386067738470707,48,4,0,47.6899,1.5,0
15784,2130,7,2.5,15.615475673971991,37,4,0,47.4068,1.0,0
15785,1950,8,1.75,9.068208668635597,46,4,0,47.6196,1.0,0
15786,2150,8,2.5,12.951966968921495,17,4,0,47.4644,2.0,0
15787,1270,7,1.75,9.695230143090738,47,3,0,47.6711,1.0,0
15788,1850,6,1.75,12.397933241574492,107,3,4,47.6144,1.5,0
15789,1440,8,1.5,14.623511840669284,59,2,0,47.7608,1.0,0
15790,1390,7,1.5,18.795616421705486,48,3,0,47.3369,1.0,0
15791,1340,8,2.5,12.068295976836543,7,2,0,47.6858,2.0,0
15792,1190,7,1.0,11.753844157061478,47,3,0,47.77,1.0,0
15793,3830,9,4.5,2.721129725395226,11,6,0,47.6404,3.0,0
15794,1780,7,1.75,12.538949188150976,34,3,0,47.4627,1.0,0
15795,3130,7,2.5,18.851764375157984,9,4,0,47.3837,2.0,0
15796,1830,7,2.75,10.2032209626818,36,4,0,47.733,1.0,0
15797,2550,8,2.5,20.172302645036066,39,4,0,47.3165,1.0,0
15798,3790,11,3.5,14.928488176279552,17,4,0,47.6587,2.0,0
15799,1800,6,1.75,14.607038334988818,103,4,0,47.5312,1.5,0
15800,1630,7,1.0,7.369945248832047,68,2,0,47.7092,1.0,0
15801,1870,7,2.0,7.593199932338573,59,4,0,47.7155,1.5,0
15802,1870,7,2.0,7.593199932338573,59,4,0,47.7155,1.5,0
15803,980,7,1.0,3.814532555971415,96,2,0,47.5589,1.0,0
15804,2860,10,2.25,6.506938228075121,39,3,4,47.6915,1.0,0
15805,1470,7,2.25,14.877472916015083,30,3,0,47.5674,2.0,0
15806,1160,7,1.0,1.5815981070737783,15,1,0,47.5883,2.0,0
15807,1940,8,2.75,21.256832719372486,25,4,0,47.3701,2.0,0
15808,1630,7,2.25,11.019979340949561,38,4,0,47.7336,1.0,0
15809,2755,8,2.5,19.445093885926894,14,4,0,47.7394,2.0,0
15810,1430,6,2.0,6.758588246941296,68,5,0,47.5192,1.5,0
15811,1430,6,2.0,6.758588246941296,68,5,0,47.5192,1.5,0
15812,1400,7,2.25,10.460409030723696,54,4,0,47.7565,1.0,0
15813,2520,8,2.5,18.198567860933316,28,4,0,47.343,2.0,0
15814,1290,7,1.0,11.34902572033264,59,3,0,47.7641,1.0,0
15815,1400,6,1.75,18.91250548423111,38,3,0,47.725,1.0,0
15816,740,6,1.0,8.768775925974046,72,2,0,47.4793,1.0,0
15817,1710,7,2.0,4.343489898626663,65,4,0,47.5472,1.0,0
15818,2414,8,2.75,21.464845887609506,9,4,0,47.3046,2.0,0
15819,1040,6,1.0,12.844221333423846,61,3,0,47.4206,1.0,0
15820,3540,8,2.75,4.023229205776528,68,4,1,47.6467,1.5,0
15821,2530,7,2.75,7.176348751159346,73,4,0,47.6557,1.0,0
15822,2320,8,2.5,13.144882642791838,12,3,0,47.5391,2.0,0
15823,2530,9,2.5,20.793819536010314,26,3,0,47.371,2.0,0
15824,2790,7,2.75,10.72411272261525,50,5,0,47.4999,1.5,0
15825,1950,7,1.75,7.597957826578499,58,4,4,47.5121,1.0,1
15826,1020,7,2.0,4.779683988515754,6,3,0,47.5434,2.0,0
15827,3110,9,2.5,12.517839170086804,18,4,0,47.4898,2.0,0
15828,5310,12,5.0,10.916999706217636,23,4,4,47.5515,1.0,0
15829,2580,9,2.5,21.404533053481003,14,3,0,47.2978,2.0,0
15830,1380,8,2.5,1.2319259155880207,7,3,0,47.6148,2.0,0
15831,3980,11,2.75,12.618694016566462,13,4,0,47.6286,2.0,0
15832,2080,8,2.5,14.798426122393098,26,4,0,47.4252,1.0,0
15833,1530,7,1.75,11.333292676574333,37,3,0,47.6971,2.0,0
15834,1930,9,1.75,10.49038715391985,47,4,0,47.6158,1.0,0
15835,2330,9,3.25,2.6847934950077335,97,4,3,47.6264,2.0,0
15836,3860,10,2.5,9.436395625612663,30,4,2,47.5517,2.0,0
15837,2880,9,2.5,14.298797387949557,27,4,0,47.439,2.0,0
15838,1590,9,2.5,9.331006269311288,18,2,0,47.6897,2.0,0
15839,2150,7,1.5,2.4593925655021884,87,3,0,47.5733,1.5,0
