sqft_living,grade,bathrooms,distance_to_center,property_age,bedrooms,view,lat,floors,waterfront
2380,7,2.5,12.036760160197977,13,4,0,47.4873,2.0,0
730,7,1.0,1.7515882818384418,6,1,0,47.5943,1.0,0
3760,10,4.0,7.562479803181227,32,5,0,47.6489,2.0,0
2120,7,2.0,16.205063983674886,55,4,0,47.3722,1.5,0
1590,7,2.25,4.7206418567678945,14,3,0,47.5432,2.0,0
930,5,1.0,10.167905517733072,73,2,0,47.4966,1.0,0
2000,7,3.0,5.31256461494982,68,4,0,47.6762,1.5,0
3160,9,2.75,17.600128014319328,20,4,0,47.6367,2.0,0
1820,8,1.75,2.850710285656536,94,4,0,47.6429,1.5,0
2200,9,2.5,2.525983583294928,7,3,0,47.6426,2.0,0
2000,7,2.5,15.481940569735023,55,6,0,47.3841,1.5,0
1520,8,2.5,1.8648206960467544,8,2,0,47.5825,2.0,0
1680,7,2.5,8.139497952579095,12,4,0,47.494,2.0,0
2440,8,3.0,5.464958063379713,86,4,0,47.6853,1.5,0
880,7,1.0,4.818310510261454,45,2,0,47.6575,1.0,0
710,6,1.0,6.528108537269726,73,2,0,47.5165,1.0,0
2010,8,2.25,18.926879785415952,40,4,0,47.3734,2.0,0
1400,8,1.75,16.08587260290888,10,2,0,47.5478,2.0,0
1730,8,2.0,14.595299074708738,37,3,0,47.5202,1.0,0
2820,9,2.5,22.95979576077332,10,4,0,47.3477,2.0,0
1990,7,2.5,12.360014730742321,29,3,0,47.7477,2.0,0
1740,8,3.25,4.065569306799242,8,3,0,47.558,2.0,0
2790,8,2.75,27.485630927911444,1,4,0,47.4838,2.0,0
1840,8,1.5,9.1615589031656,45,3,0,47.6746,1.0,0
1510,8,3.25,2.3982074622998555,7,3,0,47.6398,2.0,0
2890,9,2.5,9.669071004317527,25,5,0,47.5286,2.0,0
1300,7,1.5,1.228126469813825,72,2,2,47.6133,1.0,0
2140,8,1.75,9.086427574226553,50,4,0,47.622,1.0,0
1210,8,2.0,1.79955340134687,1,2,0,47.6206,2.0,0
1440,7,2.0,18.190728074698363,52,3,0,47.345,1.0,0
1720,7,1.75,3.7188070494145147,86,4,0,47.5654,1.5,0
1830,8,1.75,14.04635518146846,38,3,0,47.7427,1.0,0
2630,9,2.5,22.192530356712034,7,4,0,47.5222,2.0,0
1950,7,2.75,15.63578858955782,29,4,0,47.3969,1.0,0
5990,11,4.75,12.430228612994217,13,5,4,47.5554,2.0,1
1690,8,3.25,2.3915212159551245,7,3,0,47.6397,2.0,0
2440,9,1.75,11.192913986955405,46,4,0,47.6339,1.0,0
1340,8,2.0,6.474661852503952,18,3,0,47.6904,3.0,0
1270,6,1.0,9.94225506910351,66,3,0,47.4815,1.0,0
670,6,1.0,1.9987803872980296,55,2,0,47.5918,1.0,0
5050,10,4.0,19.942336583839733,15,4,0,47.5269,2.0,0
1680,8,1.75,20.639517971229875,37,3,0,47.3107,1.0,0
1940,7,2.25,10.397619734159415,53,4,0,47.7567,2.0,0
1340,7,1.5,10.08984585971151,43,3,0,47.718,1.0,0
970,6,1.0,3.388250107925103,41,3,3,47.5658,1.0,0
1800,8,1.5,3.751723043047814,86,4,0,47.6605,1.5,0
1530,7,2.0,4.041339208381526,103,4,0,47.6645,1.5,0
1460,8,1.75,5.5774689449727015,7,2,0,47.6853,2.0,0
1380,7,2.0,13.857024509788308,47,3,0,47.5951,1.0,0
2650,9,2.5,7.45391551242322,9,4,0,47.7113,2.0,0
2370,8,2.25,11.382924741233483,30,3,0,47.7281,2.0,0
2720,8,2.5,23.95729962937691,14,3,0,47.2619,2.0,0
1720,8,3.0,3.1308963043018547,9,3,0,47.648,3.0,0
880,6,1.0,8.269888182867291,70,2,0,47.5009,1.0,0
2130,7,2.5,10.566419217897057,47,5,0,47.5071,1.0,0
2700,8,2.5,7.733946007643413,48,5,0,47.6144,1.0,0
1330,8,2.25,12.01694777702361,30,2,0,47.7689,2.0,0
4240,10,3.25,7.3278750015256495,9,4,2,47.6526,2.0,0
2360,8,2.0,21.978050741318945,34,3,0,47.5595,1.0,0
1250,7,1.0,7.283999345071046,61,3,0,47.503,1.0,0
2870,7,3.5,7.54107961630082,54,7,0,47.7153,1.0,0
2060,7,2.5,11.24176795622854,40,4,0,47.7686,1.0,0
1814,7,1.75,5.88058040263782,64,4,0,47.684,1.0,0
1500,7,1.0,5.440995718360467,89,3,0,47.6838,2.0,0
3420,10,2.5,12.657058535506467,15,4,0,47.6328,2.0,0
1680,8,3.25,3.1874225818082538,6,3,0,47.5674,2.0,0
880,7,1.0,5.535421578578591,64,2,0,47.6803,1.0,0
940,7,1.5,7.738073015425896,11,2,0,47.7178,2.0,0
2500,8,3.0,13.952575987031093,3,3,0,47.4408,2.0,0
830,7,1.0,5.7624758474882185,95,2,0,47.689,1.0,0
2390,8,2.25,21.59463974075171,25,4,0,47.2938,2.0,0
1780,7,1.75,10.944764445429387,39,3,0,47.7357,1.0,0
1270,6,2.0,4.647507854256255,89,2,0,47.6694,1.0,0
1810,8,2.5,6.500870116080806,17,3,0,47.6955,3.0,0
1420,8,2.5,5.339576857995493,1,3,0,47.674,3.0,0
3290,9,2.5,16.835365336370565,11,4,0,47.598,2.0,0
1930,7,2.5,13.800348351274566,27,3,0,47.7733,2.0,0
1760,8,2.25,15.064336010202151,27,3,0,47.5754,2.0,0
1960,7,1.5,5.230846054326169,93,4,2,47.6797,1.5,0
1460,7,1.0,4.123540735791504,99,3,0,47.6626,1.5,0
2540,8,2.75,3.5706595695249908,60,5,0,47.5593,1.0,0
2910,9,3.25,2.436500620903387,101,4,3,47.616,2.0,0
2350,8,3.5,9.02146441201292,21,4,3,47.6947,2.0,0
1510,7,1.0,7.945101426111493,94,2,0,47.7212,1.5,0
1400,6,1.5,17.571774323600806,51,3,0,47.3768,1.0,0
3470,10,2.5,16.290811887657,20,4,0,47.7311,2.0,0
1350,7,1.5,6.599850319641122,56,4,0,47.5807,1.0,0
3610,10,1.75,2.715259899221701,85,3,2,47.583,1.5,0
1090,7,1.0,10.583761800676896,53,3,0,47.5,1.0,0
1010,7,1.0,4.765701371602303,91,2,0,47.6715,1.0,0
2400,9,2.5,8.724510940558964,22,3,0,47.534,2.0,0
3450,8,3.25,8.327157991925747,7,4,0,47.4925,2.0,0
2980,7,4.0,4.675749295100297,94,5,0,47.6736,1.5,0
2060,7,2.25,16.39642424081112,27,4,0,47.744,2.0,0
2580,9,2.25,6.300111341525497,38,4,0,47.5566,2.0,0
1400,7,2.25,15.2416270859454,30,3,0,47.4261,1.0,0
1610,7,1.75,22.873962271778097,38,3,0,47.3429,1.0,0
1380,7,2.25,9.5732997543938,6,3,0,47.6783,2.0,0
1540,8,2.5,3.081306392302463,11,3,0,47.6498,3.0,0
2150,8,2.5,17.09266447556421,18,4,0,47.637,2.0,0
2060,7,2.75,18.419588629347473,37,4,0,47.3424,1.0,0
1400,7,1.0,10.218848536751539,64,3,0,47.7508,1.0,0
2210,7,2.25,9.423060176189209,48,3,0,47.4911,1.0,0
1360,7,1.75,8.610360764993441,40,2,0,47.7295,1.0,0
1255,8,1.75,6.211005323910031,5,3,0,47.6958,3.0,0
830,8,1.5,1.7699369348725282,6,2,0,47.5926,2.0,0
2235,7,2.5,23.170513474759808,40,3,0,47.3326,1.0,0
1780,8,2.5,3.411557914353686,9,3,0,47.6539,3.0,0
1850,7,1.75,18.4814669129679,50,4,0,47.3413,1.0,0
1950,8,2.75,10.643537875044363,46,3,0,47.6301,1.0,0
1280,7,1.0,3.770392675145053,92,5,0,47.6605,1.5,0
4460,10,2.75,4.8851378726259,85,6,2,47.6626,2.5,0
1700,7,1.75,22.974071302181784,50,4,0,47.7694,1.5,0
1120,7,1.0,4.10071702729852,77,2,0,47.6496,1.0,0
1080,6,1.0,3.3025919340854366,96,2,0,47.5595,1.0,0
1380,7,1.5,13.963985413544806,52,3,0,47.4243,1.0,0
3270,10,3.0,14.851640239407109,23,3,0,47.6692,2.0,0
3530,10,3.0,9.933197332241614,9,3,0,47.7338,2.0,0
1090,7,1.5,4.581476743969321,57,3,0,47.5817,1.0,0
1010,7,1.5,7.479184347272735,8,2,0,47.7124,3.0,0
1140,7,1.0,1.721745481169909,111,3,0,47.6012,2.0,0
2990,9,2.25,20.869143307975953,21,3,0,47.754,2.0,0
990,7,1.0,3.6644784951600955,104,2,0,47.6589,1.0,0
910,7,1.0,6.335335149699991,76,2,0,47.6967,1.0,0
1920,7,1.5,21.30258884898602,56,4,0,47.2987,1.0,0
2400,8,2.5,23.977159717494324,14,4,0,47.2606,2.0,0
2880,10,2.25,10.51388895605912,26,3,0,47.5575,2.0,0
800,6,1.0,6.343873408193999,86,2,0,47.6979,1.0,0
2680,8,2.5,8.626188129653581,2,4,0,47.6835,1.0,0
1560,7,2.5,20.99941093477279,13,3,0,47.3834,2.0,0
1500,8,2.5,16.322634074480018,10,2,0,47.5472,2.0,0
4030,10,2.75,14.219597429363077,18,4,0,47.5651,2.0,0
1980,8,2.5,15.587279473593773,26,4,0,47.579,2.0,0
6400,10,3.75,8.821827308608569,49,3,2,47.7313,1.0,0
1800,8,2.25,11.47442264097859,41,3,0,47.6773,1.0,0
2460,7,1.75,4.294034534996391,104,5,0,47.5445,1.5,0
720,6,1.0,5.617651729572902,72,2,0,47.5286,1.0,0
2830,9,2.5,4.186439058173401,20,4,0,47.6597,2.0,0
1590,7,2.0,8.366368351550129,59,4,0,47.7273,1.5,0
1940,7,2.5,6.655212416302049,67,3,0,47.6933,1.0,0
2240,7,2.75,1.2892467597611896,114,3,0,47.6244,2.5,0
1970,8,1.75,11.9993450677994,38,4,0,47.7719,1.0,0
1360,7,1.75,12.58272615160795,34,3,0,47.4619,1.0,0
2840,7,2.75,11.365631817290748,55,5,0,47.7618,1.0,0
3920,9,3.5,12.249685842395158,11,5,0,47.6638,2.0,0
4020,10,4.5,6.190749098677482,8,4,0,47.6358,2.0,0
4440,9,3.25,5.125690431860126,56,6,1,47.5791,1.0,0
980,6,1.0,12.882948072649029,61,3,0,47.42,1.0,0
750,6,1.0,10.99652484738695,78,2,2,47.475,1.0,0
1940,7,2.75,4.649870626444441,64,5,0,47.6704,2.0,0
3050,8,2.75,6.034440300540996,59,5,0,47.5709,1.0,0
1860,8,1.0,5.798883621426906,61,3,0,47.5327,1.0,0
2720,10,1.5,16.670154276279632,21,4,0,47.7402,2.0,0
1050,7,1.0,6.96195370056527,46,2,0,47.5128,1.0,0
1140,7,2.0,2.381554885162679,106,3,0,47.637,1.0,0
3220,8,2.25,20.382318862373022,37,4,0,47.3112,2.0,0
2100,8,2.0,10.379734463944962,31,4,0,47.7521,2.0,0
950,8,1.0,15.683847621235254,43,2,0,47.3793,1.0,0
3610,10,4.0,15.940974762995177,15,4,0,47.5812,2.0,0
1390,7,1.75,14.760198230714536,40,3,0,47.4183,1.0,0
1010,6,1.0,32.38976785283407,25,3,0,47.1955,1.0,0
880,7,1.0,4.162729370116904,70,2,0,47.6475,2.0,0
2300,7,2.5,20.65689972390454,2,4,0,47.3599,2.0,0
2780,8,2.5,9.895862726562921,47,5,0,47.5681,1.0,0
2370,8,2.5,11.809779748271106,49,4,0,47.464,2.0,0
3290,9,3.0,16.562346382242296,25,4,0,47.3904,2.0,0
2710,9,2.75,18.92101667808936,15,4,0,47.4634,2.0,0
1450,7,1.0,4.274202148656508,76,3,0,47.6436,1.0,0
1220,8,1.5,6.888251147421907,8,3,0,47.7049,3.0,0
1390,7,2.0,3.658802652200235,107,4,0,47.5552,1.5,0
750,6,1.0,6.047884835945875,72,2,0,47.5195,1.0,0
1530,7,2.5,6.42527692384999,17,3,0,47.6985,2.0,0
1460,8,2.5,6.39099675327915,13,3,0,47.698,3.0,0
1980,7,2.5,22.188492449606585,12,4,0,47.3528,2.0,0
900,6,1.0,22.141593174665072,54,3,0,47.2883,1.0,0
4290,10,2.5,23.50560494216435,11,4,0,47.3585,2.0,0
2130,7,2.5,9.52267011446208,2,5,0,47.4726,2.0,0
1150,7,1.0,4.573476419919986,68,2,0,47.6575,1.0,0
3730,10,3.5,14.17186562870481,25,5,0,47.5987,1.0,0
1280,7,1.5,4.359020463192842,74,3,0,47.5509,1.0,0
3320,8,3.25,17.081769990452578,16,5,0,47.3904,2.0,0
1170,6,1.0,8.871428293962465,71,5,0,47.7332,1.0,0
2110,8,2.25,10.497312598174553,40,3,0,47.7311,2.0,0
1440,7,1.0,15.087858373265732,41,3,0,47.591,1.0,0
1330,8,2.25,7.62101493408843,53,4,0,47.6078,1.5,0
1420,9,2.5,1.465449627734397,12,3,0,47.6265,2.0,0
1340,7,1.75,26.867487459467032,28,3,0,47.2931,1.0,0
1760,7,2.0,5.11934954883557,67,4,0,47.6714,1.5,0
1860,7,2.25,16.88326151207276,54,3,0,47.3746,1.0,0
1830,7,1.75,5.9841165297655,76,3,2,47.6914,1.0,0
1510,8,2.0,16.268282448080317,8,3,0,47.7225,1.0,0
3290,9,3.5,14.97470948390613,3,4,0,47.5573,2.0,0
1620,7,1.75,2.395492029848402,99,4,0,47.5746,1.5,0
4800,10,3.25,10.61635718056747,4,4,0,47.5311,2.0,0
1730,7,2.5,9.769539191809615,10,3,0,47.4648,2.0,0
2280,8,2.5,12.01782731087056,25,3,0,47.735,1.0,0
3490,10,1.75,11.09291254726383,35,2,3,47.5462,1.0,0
1220,6,1.0,9.032956189885931,71,4,0,47.4924,1.5,0
1760,7,1.0,13.769090203334695,49,4,0,47.4288,1.0,0
1800,8,2.25,16.236733411947657,11,4,0,47.394,2.0,0
1160,7,1.75,32.936586503225016,23,3,0,47.1937,1.0,0
1256,7,2.5,7.553435653289075,10,3,0,47.7146,3.0,0
1940,8,2.5,9.824128677358669,24,3,0,47.6786,2.0,0
2550,9,2.0,6.47487221475131,8,3,0,47.6955,2.0,0
1160,5,2.0,13.217549032483982,84,3,0,47.585,1.0,0
1800,8,2.0,17.88896326666326,27,3,0,47.7585,2.0,0
3160,7,3.0,17.00864653505897,22,2,0,47.7479,2.0,0
1230,7,1.0,12.966584202185503,42,3,0,47.4397,1.0,0
880,7,1.5,1.8234753398064678,86,2,0,47.6144,1.5,0
1850,7,2.0,19.92379476340305,23,3,0,47.6565,1.0,0
3060,10,3.25,12.482774534563552,21,3,0,47.6971,2.0,0
1010,5,1.0,19.56493784039787,54,3,0,47.7242,1.0,0
1740,7,1.75,12.826848522304699,6,3,0,47.617,1.0,0
3450,10,3.25,10.570333491305167,14,4,3,47.4556,2.0,0
1720,7,2.0,9.636264123641862,44,4,0,47.7307,1.0,0
2070,8,2.5,21.669423224433675,2,3,0,47.3545,2.0,0
2620,8,2.0,8.864210775616938,50,5,0,47.7338,1.0,0
2700,9,2.75,16.34559395995617,3,2,0,47.7187,1.0,0
3570,11,3.5,13.35254108310852,25,4,0,47.7173,2.0,0
3890,12,3.25,1.4324274880598729,9,3,0,47.626,2.0,0
1240,7,0.75,2.0454264867168486,47,3,0,47.6239,1.0,0
3390,10,2.5,18.943053080860913,25,4,2,47.332,2.0,0
1040,7,1.75,14.62752517512956,48,3,0,47.5253,1.0,0
3270,8,2.75,21.270419389140194,32,4,0,47.347,2.0,0
1320,7,1.75,5.920295045494013,73,4,0,47.5266,1.0,0
1720,7,1.75,7.032037547344986,56,3,0,47.7062,1.0,0
3870,10,2.5,24.436069664376593,8,4,0,47.3109,2.0,0
2960,9,3.25,3.7078262865643072,8,4,0,47.6526,2.0,0
700,5,1.0,11.00373833840974,62,2,0,47.4934,1.0,0
2590,7,1.75,13.522985162118713,36,5,0,47.435,1.0,0
1210,6,1.0,8.236336265877423,58,3,0,47.4873,1.0,0
1570,9,2.25,3.9817880305426754,0,2,0,47.6514,2.0,0
1210,7,2.0,22.244788247197054,33,5,0,47.2848,2.0,0
1430,7,1.0,4.396356967480074,91,4,0,47.6696,1.5,0
1800,7,2.5,9.68073581818198,55,4,0,47.7463,1.0,0
1140,7,1.0,31.41146640362193,48,3,0,47.2098,1.0,0
2240,8,2.75,8.709064461222162,1,3,0,47.4999,2.0,0
2601,9,2.5,14.7925162437302,20,4,0,47.742,2.0,0
1790,7,1.0,4.700953871070975,72,3,0,47.6627,1.0,0
870,7,1.0,3.275221286681126,65,2,2,47.5682,1.0,0
1370,6,1.0,5.753821343716294,84,6,0,47.5238,1.5,0
1940,8,1.75,7.872677004133883,59,4,0,47.7021,1.0,0
1070,6,1.75,6.813829998883384,62,3,0,47.5079,1.0,0
2280,8,2.25,8.07255882257456,38,4,0,47.701,1.0,0
3510,11,3.5,10.41866961535277,14,4,0,47.5193,2.0,0
1630,7,2.25,16.105308229667642,10,3,0,47.5493,2.0,0
1790,7,1.5,14.55842263236313,52,5,0,47.3961,2.0,0
1750,5,2.0,9.714710454983065,72,4,0,47.5097,1.0,0
1840,8,1.5,6.231004899807984,56,3,0,47.5607,1.0,0
3130,9,3.5,4.8922805582715405,1,4,0,47.677,2.0,0
1500,7,1.0,5.362192991014047,72,3,0,47.6706,1.0,0
2880,8,2.25,2.6148726224383307,32,3,4,47.5878,2.0,0
2020,8,1.75,13.680059606757105,46,3,0,47.4706,1.0,0
3600,8,3.5,20.392974403185523,19,3,0,47.6982,2.0,0
1700,7,2.5,9.759621087122447,43,4,0,47.7306,1.0,0
4020,10,2.75,5.7065168821786285,26,4,4,47.6042,2.0,0
1780,7,2.5,15.128659952927832,22,4,0,47.4239,2.0,0
1820,7,2.5,20.78470741073736,21,4,0,47.3845,2.0,0
4800,11,3.5,9.322809986978088,17,5,2,47.5543,2.0,0
1630,7,1.75,10.728813627853684,72,4,0,47.4538,1.5,0
1740,7,1.5,9.93207336725956,59,3,0,47.7402,1.0,0
3490,8,3.5,9.848703046858205,19,5,0,47.6707,2.0,0
1860,7,1.75,8.743284924491295,62,4,0,47.731,1.0,0
1160,6,2.0,5.877702093756189,85,3,0,47.5314,1.0,0
1010,6,1.0,5.2164617502033925,91,2,0,47.5323,1.0,0
1680,7,1.75,1.6314768904046384,93,3,0,47.6155,1.0,0
3180,9,2.5,11.868965649846551,15,4,3,47.515,2.0,0
3600,9,3.5,12.385578947735457,1,4,0,47.5755,2.0,0
2880,10,2.5,13.898105271618606,30,3,0,47.6319,2.0,0
3010,8,2.5,11.406125409132077,7,4,0,47.4987,2.0,0
3450,10,2.5,13.190593681246524,28,3,0,47.739,2.0,0
2870,9,2.5,9.053630599830882,35,4,0,47.5547,2.0,0
3530,10,2.75,15.894867440953309,21,3,0,47.6377,2.0,0
1250,7,1.0,7.5752171601430955,35,3,0,47.5064,1.0,0
1720,7,1.75,21.134924987980256,34,3,0,47.3177,1.0,0
3680,11,3.5,9.961209544518534,16,3,2,47.5647,2.0,0
1890,7,2.5,21.649240358846807,12,3,0,47.3684,2.0,0
1070,7,1.0,6.517750895049162,73,2,0,47.697,1.0,0
1710,8,2.5,3.6139335205599363,12,3,0,47.6456,2.0,0
1678,7,2.0,17.341077455905403,21,3,0,47.3744,1.0,0
2730,9,2.25,12.999820387164881,23,3,2,47.7704,2.0,0
1410,7,1.75,21.559687862933195,30,3,0,47.3617,2.0,0
1890,7,1.0,19.683911224064733,53,3,0,47.5719,1.0,0
4170,10,3.5,6.437052318910342,7,5,0,47.5918,2.0,0
1530,7,1.0,5.275832044366211,90,4,0,47.5308,1.0,0
2070,8,2.5,7.901083831062665,46,4,0,47.5592,1.0,0
1730,7,2.5,19.138459523105187,28,3,0,47.3499,2.0,0
2660,8,2.75,18.112565607999212,0,3,0,47.4127,1.0,0
1560,6,2.5,5.755099899481264,102,6,0,47.5335,1.0,0
1720,7,2.25,4.270753839951169,1,4,0,47.5762,1.0,0
2320,8,3.0,12.641077121264024,29,5,0,47.697,1.0,0
1260,7,2.0,23.98361554946721,32,2,0,47.2593,1.0,0
2310,8,2.5,17.86654397703056,5,4,0,47.3737,2.0,0
970,6,1.0,20.01638357005749,48,3,0,47.3165,1.0,0
2330,8,1.75,13.439328970056394,35,3,0,47.6267,1.0,0
1970,8,2.5,12.381912650994275,16,4,0,47.449,2.0,0
1320,7,3.0,1.8795618956907778,12,3,0,47.5942,2.0,0
980,7,1.0,3.780234439474738,65,3,0,47.5718,1.0,0
1050,6,1.0,10.816587435304742,61,3,0,47.762,1.0,0
1170,7,1.75,9.811646276378507,63,3,0,47.7479,1.0,0
1830,7,2.25,23.326500263661792,18,3,0,47.2734,2.0,0
3730,9,3.25,4.581457944319311,0,4,0,47.6725,2.0,0
2630,8,2.5,6.319765926772269,13,4,0,47.6915,3.0,0
1140,6,1.0,5.6473320813380665,56,3,0,47.527,1.0,0
3920,10,2.5,14.301599139514803,18,4,0,47.5658,2.0,0
1850,7,2.25,9.976792579260813,38,3,0,47.7011,1.0,0
2160,8,2.5,15.86547514685208,13,2,0,47.7017,1.0,0
740,7,1.0,8.493802610483066,66,2,0,47.7291,1.0,0
1100,7,1.0,21.33214399951164,37,3,0,47.3003,1.0,0
1010,6,1.0,10.468861980094811,71,3,0,47.4914,1.0,0
1440,7,2.25,16.237800922005775,50,3,0,47.3857,1.0,0
3160,9,3.25,7.834448624579699,4,4,2,47.7001,2.0,0
5490,12,3.5,10.882826991568633,19,4,4,47.5511,1.0,0
1620,8,1.5,6.768836007792642,61,3,0,47.6948,1.0,0
2440,9,2.5,6.537212984357358,1,4,0,47.6971,2.0,0
1130,8,1.5,3.9251875740472855,9,2,0,47.5638,2.0,0
3460,10,4.0,8.44163838551094,3,5,0,47.5201,2.0,0
1984,7,3.0,18.375474482011505,3,4,0,47.3532,2.0,0
2370,9,3.0,5.375233206500135,7,4,0,47.6718,2.0,0
2110,8,1.75,2.7871831110652767,59,3,0,47.567,1.0,0
1210,7,1.0,4.751004376573277,57,3,0,47.5389,1.5,0
2380,8,2.25,6.720612924833916,54,3,0,47.6955,1.0,0
2880,7,1.0,5.184388962912907,1,1,0,47.537,1.0,0
2120,7,1.0,12.790173281441593,48,3,0,47.4869,1.0,0
1630,7,2.5,4.213905483572573,6,2,0,47.5489,2.0,0
1360,7,2.5,12.236422937193174,29,3,0,47.6831,2.0,0
1520,7,1.75,10.747896595679629,43,3,0,47.7167,1.0,0
1500,7,1.0,2.3357624856685977,115,3,0,47.6333,1.5,0
3150,9,3.0,8.245661124069114,7,4,0,47.5279,2.0,0
1420,7,1.75,10.706306554068995,31,3,0,47.4892,1.0,0
900,7,1.0,9.72169208561772,43,3,0,47.7314,1.0,0
2650,7,1.75,11.448629845145012,53,3,0,47.7716,1.5,0
4930,9,2.5,14.110310439125701,34,3,0,47.7634,2.0,0
4310,10,2.5,11.020276847175579,33,3,4,47.7624,1.5,0
1810,7,1.0,9.9255387191329,61,3,0,47.7493,1.0,0
2130,8,3.5,4.51392642684418,107,3,2,47.6491,2.0,0
2760,8,2.0,10.00952253213439,37,4,0,47.7484,2.0,0
1670,7,1.5,13.221092418711667,52,3,0,47.4404,1.0,0
950,6,1.0,12.299565023650342,56,3,0,47.4899,1.0,0
1360,7,1.0,11.249307466636434,60,4,0,47.7622,1.0,0
2320,9,2.0,12.949638220319205,23,3,0,47.6106,1.5,0
2120,7,2.25,18.846466453647874,21,3,0,47.3596,2.0,0
3000,8,2.5,12.28012437014896,7,4,0,47.7066,2.0,0
1100,7,1.0,7.050775336171747,58,3,0,47.5162,1.0,0
4300,10,3.5,15.712451588607413,23,4,0,47.4472,2.0,0
2420,8,1.75,11.917000776606445,36,4,0,47.5637,1.0,0
2870,9,2.5,16.38693985570362,9,4,0,47.5544,2.0,0
2380,8,2.25,6.630021935796991,52,3,0,47.5873,1.0,0
2760,8,2.5,5.365448344809327,9,5,0,47.5289,2.0,0
2640,9,2.25,22.836785078838115,29,4,0,47.3099,1.0,0
1430,7,1.75,15.04742474301191,40,3,0,47.4189,1.0,0
1280,8,2.5,1.924545570316534,6,2,0,47.6273,2.0,0
2140,8,2.5,21.73610511919951,23,4,0,47.3528,2.0,0
1410,7,2.0,15.09294743272349,32,3,0,47.4273,1.0,0
1170,7,1.0,4.976328464268467,95,2,0,47.5449,1.0,0
2360,7,2.5,7.009084868856223,86,3,0,47.7076,1.0,0
2650,8,3.5,14.188299761573536,4,4,0,47.5377,2.0,0
2340,8,2.5,19.8862541809954,30,3,0,47.4052,1.0,0
1840,8,2.5,17.963979065897437,15,4,0,47.4306,2.0,0
1520,7,2.0,9.112758918473114,66,3,0,47.4745,1.0,0
3080,9,2.5,8.60436123531968,34,4,0,47.6197,2.0,0
3000,7,2.0,11.962958048734173,17,3,0,47.7599,2.0,0
1889,7,2.5,23.662121618219253,3,4,0,47.2676,2.0,0
1360,7,2.0,24.11861535635679,32,3,0,47.2574,1.0,0
4160,8,3.25,17.906941452205885,42,4,0,47.4683,2.0,0
1510,7,1.0,3.2387596220299857,109,4,0,47.6526,1.5,0
2220,7,2.0,21.87397994387012,38,6,0,47.2977,1.0,0
1900,8,2.25,1.646166537497996,110,3,0,47.6122,1.5,0
3220,10,2.5,14.19400508590479,21,4,0,47.5849,2.0,0
1370,6,1.0,6.702555465175064,65,2,0,47.6238,1.0,0
1230,7,1.0,5.368059950111404,67,2,0,47.6684,2.0,0
1040,7,1.0,22.647308884670107,68,2,0,47.2791,1.0,0
3220,9,2.75,5.204724700933347,84,4,0,47.6713,1.5,0
1980,8,2.5,16.365791341899158,12,4,0,47.3913,2.0,0
880,7,1.0,5.99844347404831,75,2,0,47.6847,1.0,0
1900,6,1.75,12.362310115354388,96,3,0,47.7265,1.5,0
1690,8,1.75,7.614492092219618,57,3,0,47.5857,1.0,0
1640,7,2.0,6.7853296497059175,48,3,0,47.5162,1.0,0
1833,9,3.0,5.295476658960256,17,3,0,47.6827,3.0,0
1960,7,2.75,4.8116678190585604,89,3,0,47.6744,1.5,0
1460,7,1.75,9.167412570453878,30,3,0,47.5155,1.0,0
2570,7,2.5,23.51511563243992,34,5,0,47.3013,1.0,0
2160,8,1.0,2.766652809507969,90,2,0,47.6364,1.0,0
2550,9,2.25,5.312134715944661,19,4,2,47.5296,2.0,0
1270,7,1.75,8.542761470219354,53,3,0,47.5387,1.0,0
2130,8,1.75,14.179254984328903,42,3,0,47.5326,1.0,0
1540,7,2.0,17.84262834224871,32,2,0,47.638,2.0,0
2840,9,2.75,6.017784260093021,54,4,3,47.5271,1.0,0
1070,7,1.0,19.960730549960807,44,3,0,47.3186,1.0,0
2310,8,2.5,16.32754830764697,5,3,3,47.7116,1.0,0
3300,8,4.5,11.792472135320264,35,6,0,47.6795,2.0,0
1980,8,1.75,10.493440898221737,42,3,0,47.6398,1.0,0
4180,7,3.0,14.640725750248953,12,5,0,47.6833,2.0,0
1700,8,2.5,24.33543026692987,18,3,0,47.2621,2.0,0
2050,8,2.5,18.163601390216726,38,3,0,47.47,1.0,0
2400,8,3.25,13.318108705964253,33,4,0,47.743,2.0,0
1210,8,1.0,7.518239181828365,6,3,1,47.5728,1.0,0
1580,7,1.75,6.001819412171759,104,3,0,47.5256,1.0,0
2395,8,2.5,15.904855295934995,12,2,0,47.7114,1.0,0
2010,7,1.5,20.979653492896873,94,4,0,47.311,1.5,0
4460,10,3.5,2.4781097624792356,0,5,2,47.6313,3.0,0
3190,10,2.5,23.184385644583646,9,4,0,47.3555,2.0,0
1540,7,2.0,11.875185904925445,55,5,0,47.4915,1.0,0
820,7,1.0,3.986051438244772,62,2,0,47.6498,1.0,0
1060,6,1.0,11.027047962069796,34,3,0,47.4936,1.0,0
1760,7,1.75,19.813573712569138,36,3,0,47.3664,1.0,0
1984,7,3.0,18.465309719033286,5,4,0,47.3514,2.0,0
690,6,1.0,4.546696830790362,97,2,0,47.556,1.0,0
2830,8,2.5,21.526581890360088,12,4,0,47.5405,2.0,0
1010,7,1.0,18.858168587480076,46,3,0,47.3338,1.0,0
2130,7,3.0,4.782690461543767,102,3,0,47.5451,1.5,0
